Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
3801.893963205613,-0.02448200870664986,3.989470302828246,-37.33322489430916
3981.071705534974,-0.02420389964043928,3.840776523641126,-38.60681047177563
4168.693834703357,-0.02583420560698272,3.684216546290187,-39.89655161523017
4365.158322401662,-0.02537971097958796,3.519447508193076,-41.19885156177292
4570.881896148752,-0.02426097675807082,3.345684979413725,-42.50625675948228
4786.300923226388,-0.02475564292705568,3.163339578861895,-43.82330938699991
5011.872336272725,-0.02448929890543588,2.972562245396178,-45.14628492668942
5248.07460249773,-0.02571171666531172,2.772195925527837,-46.46998480947158
5495.408738576246,-0.02365179213851608,2.563619510532176,-47.78998063474758
5754.399373371573,-0.02482548344502331,2.346456639826689,-49.1107422758201
6025.595860743581,-0.02494563175137471,2.120362401008568,-50.42393191870772
6309.573444801934,-0.02366071153112759,1.885898522553078,-51.7290129265353
6606.934480075965,-0.02286239130752719,1.643165667985344,-53.02312322471741
6918.309709189367,-0.03171819331850025,1.392336793979212,-54.30567408679879
7244.359600749904,-0.02332481946279655,1.133259898579664,-55.57747115090729
7585.775750291845,-0.02283251575373811,0.8662823355425324,-56.83104577302478
7943.282347242819,-0.02285958239401354,0.5922639235774958,-58.06619035833569
8317.637711026713,-0.02464259264512481,0.3104452359166198,-59.27633538646685
8709.635899560806,-0.02801004313227688,0.0223423024441594,-60.47236512568858
9120.108393559101,-0.03054023993348992,-0.2726902839864846,-61.64616733229154
9549.925860214365,-0.0289633756337495,-0.5736765602100515,-62.79711318738102
10000,-0.02487688241548585,-0.8818017572322796,-63.92421673746148
10471.285480509,-0.0216515271334063,-1.195629022909449,-65.02880436093562
10964.78196143186,-0.02045336714458888,-1.515216944105684,-66.10876927947797
11481.53621496883,-0.02104889348086048,-1.838361362786583,-67.16489822418009
12022.64434617414,-0.01912585114626806,-2.167921179887311,-68.19244893052829
12589.25411794167,-0.03581684717952002,-2.502232487696477,-69.19573134795881
13182.56738556407,-0.01783442297613023,-2.839986598222535,-70.18139934562032
13803.84264602886,-0.01795090409530469,-3.183038243766774,-71.13115680929297
14454.39770745928,-0.02358778111860128,-3.528191681128827,-72.06772662359433
15135.61248436209,-0.01613800022914237,-3.878327406601957,-72.97017852186649
15848.93192461114,-0.01561817953115711,-4.231326560001141,-73.861596111042
16595.86907437561,-0.01644256674759162,-4.588890724353329,-74.72737105603549
17378.00828749377,-0.01460691674990431,-4.947592861512958,-75.56990445892717
18197.00858609984,-0.01786171142369091,-5.309940236581157,-76.39023181730029
19054.60717963248,-0.01211092163741098,-5.675072176446658,-77.1812396196968
19952.62314968881,-0.01426786386430076,-6.042083680664189,-77.96677352919556
20892.9613085404,-0.01193759225392502,-6.411390664747309,-78.73980386784166
21877.61623949554,-0.01181430056985338,-6.783312405803622,-79.49032024819587
22908.67652767773,-0.01012969452682147,-7.157321659037255,-80.2155653113216
23988.32919019491,-0.01021243404663324,-7.530755093541249,-80.93091123359369
25118.86431509582,-0.01945640115384117,-7.9074980393952,-81.62489355482651
26302.67991895383,-0.006420590767223965,-8.286216304469784,-82.32784199459152
27542.28703338168,-0.006727326493053441,-8.668664147231876,-83.01443224388035
28840.31503126606,-0.01646325204214896,-9.048895158067886,-83.68838576983205
30199.51720402018,-0.004449034784208469,-9.431390389163965,-84.34729814377857
31622.77660168381,-0.003554654088324476,-9.813665986298378,-84.98748265271396
