Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
5495.408738576246,0.01114061795349658,0.03977748991880181,-95.45547480176117
5754.399373371573,0.009828927733484843,-0.4210882554261619,-98.98420313546998
6025.595860743581,0.01063628657134335,-0.9145211264297775,-102.4569565085598
6309.573444801934,0.009329925398670974,-1.438189438624003,-105.8611333354109
6606.934480075965,0.009907684578485142,-1.989567170103617,-109.1929003599836
6918.309709189367,0.001084932066321718,-2.567205847457805,-112.43258349239
7244.359600749904,0.00962013041418722,-3.169660046360905,-115.5623753154279
7585.775750291845,0.009817672634494427,-3.79484638912516,-118.5868162874168
7943.282347242819,0.009348781187426811,-4.439687856823829,-121.4937934573902
8317.637711026713,0.007746983084478427,-5.103429507259416,-124.2803620898111
8709.635899560806,0.003682245130890922,-5.783577274361265,-126.9436305909491
9120.108393559101,0.002333495105435948,-6.478818594301697,-129.5004040368616
9549.925860214365,0.002467214366948622,-7.184283121219242,-131.9307068709804
10000,0.006280651875966444,-7.900962273718267,-134.2518327024613
10471.285480509,0.01050299159458137,-8.629821807807012,-136.4615835444128
10964.78196143186,0.01178666736920262,-9.36627528994604,-138.55807413533
11481.53621496883,0.01132838802112654,-10.1084451185167,-140.5569436149319
12022.64434617414,0.01270419453933715,-10.85702042729769,-142.4825590756453
12589.25411794167,-0.003881361796843043,-11.61042883093486,-144.288768126885
13182.56738556407,0.013480870692763,-12.37140521950028,-146.0163286133971
13803.84264602886,0.01291247120450326,-13.1365600239738,-147.658709308809
14454.39770745928,0.007513177537751547,-13.90013745918166,-149.2219345388095
15135.61248436209,0.0132338806748027,-14.67267756171962,-150.7418731623227
15848.93192461114,0.01502152372253579,-15.44805711493467,-152.1887569179277
16595.86907437561,0.01529102153042281,-16.22059070890171,-153.5452996000028
17378.00828749377,0.0162239036803824,-16.9989059595881,-154.8541110076134
18197.00858609984,0.01370845053520918,-17.77846508013,-156.1315962600442
19054.60717963248,0.01899339584695624,-18.55629219269617,-157.3548233124706
