% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 17.72 ms, time offset 117.5 us, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-20 T 16:59:00 +1100
% Time (s), Channel A (Input 1) (V), Freq (Hz), Math (Ch A FFT) (dBm)
3.095824000000e-03, 8.390328e-01, 1.207632e-02, -7.890029e+01
3.113200000000e-03, 8.964338e-01, 1.209370e-02, -7.618950e+01
3.130576000000e-03, 8.671227e-01, 1.211107e-02, -7.405746e+01
3.147952000000e-03, 8.475819e-01, 1.212845e-02, -7.092964e+01
3.165328000000e-03, 7.364436e-01, 1.214582e-02, -6.954400e+01
3.182704000000e-03, 6.509526e-01, 1.216320e-02, -7.021187e+01
3.200080000000e-03, 4.714216e-01, 1.218058e-02, -7.155309e+01
3.217456000000e-03, 2.943332e-01, 1.219795e-02, -7.155249e+01
3.234832000000e-03, 9.770396e-02, 1.221533e-02, -6.976174e+01
3.252208000000e-03, -9.648266e-02, 1.223270e-02, -6.718675e+01
3.269584000000e-03, -2.906693e-01, 1.225008e-02, -6.557179e+01
3.286960000000e-03, -4.775281e-01, 1.226746e-02, -6.545526e+01
3.304336000000e-03, -6.021007e-01, 1.228483e-02, -6.661885e+01
3.321712000000e-03, -7.449927e-01, 1.230221e-02, -6.924225e+01
3.339088000000e-03, -7.865169e-01, 1.231958e-02, -7.714027e+01
3.356464000000e-03, -8.292624e-01, 1.233696e-02, -7.467941e+01
3.373840000000e-03, -8.280411e-01, 1.235434e-02, -6.559069e+01
3.391216000000e-03, -8.255985e-01, 1.237171e-02, -6.279285e+01
3.408592000000e-03, -7.584270e-01, 1.238909e-02, -6.355317e+01
3.425968000000e-03, -6.424035e-01, 1.240646e-02, -6.816661e+01
3.443344000000e-03, -5.202736e-01, 1.242384e-02, -7.833053e+01
3.460720000000e-03, -3.224231e-01, 1.244122e-02, -7.487717e+01
3.478096000000e-03, -1.441133e-01, 1.245859e-02, -7.343737e+01
3.495472000000e-03, 6.350758e-02, 1.247597e-02, -7.397554e+01
3.512848000000e-03, 2.442599e-01, 1.249334e-02, -7.133426e+01
3.530224000000e-03, 4.482169e-01, 1.251072e-02, -6.938714e+01
3.547600000000e-03, 5.972155e-01, 1.252810e-02, -7.033185e+01
3.564976000000e-03, 6.998046e-01, 1.254547e-02, -7.153415e+01
3.582352000000e-03, 8.109429e-01, 1.256285e-02, -7.024935e+01
3.599728000000e-03, 8.646801e-01, 1.258022e-02, -7.596982e+01
3.617104000000e-03, 8.866635e-01, 1.259760e-02, -6.276302e+01
3.634480000000e-03, 8.365902e-01, 1.261498e-02, -5.197220e+01
3.651856000000e-03, 8.365902e-01, 1.263235e-02, -4.661013e+01
3.669232000000e-03, 7.193454e-01, 1.264973e-02, -4.446717e+01
3.686608000000e-03, 6.045433e-01, 1.266710e-02, -4.507965e+01
3.703984000000e-03, 4.445530e-01, 1.268448e-02, -4.861747e+01
3.721360000000e-03, 2.467025e-01, 1.270186e-02, -5.614815e+01
3.738736000000e-03, 5.862238e-02, 1.271923e-02, -6.766706e+01
3.756112000000e-03, -1.441133e-01, 1.273661e-02, -6.574583e+01
3.773488000000e-03, -3.224231e-01, 1.275398e-02, -6.938522e+01
3.790864000000e-03, -5.202736e-01, 1.277136e-02, -7.988197e+01
3.808240000000e-03, -6.375183e-01, 1.278874e-02, -7.513905e+01
3.825616000000e-03, -7.315584e-01, 1.280611e-02, -7.247764e+01
3.842992000000e-03, -7.889595e-01, 1.282349e-02, -7.344819e+01
3.860368000000e-03, -8.439180e-01, 1.284086e-02, -7.025873e+01
3.877744000000e-03, -8.597949e-01, 1.285824e-02, -6.654603e+01
3.895120000000e-03, -8.048364e-01, 1.287562e-02, -6.570436e+01
3.912496000000e-03, -7.584270e-01, 1.289299e-02, -6.690924e+01
3.929872000000e-03, -6.069859e-01, 1.291037e-02, -6.889621e+01
3.947248000000e-03, -4.872985e-01, 1.292774e-02, -6.991863e+01
3.964624000000e-03, -2.894480e-01, 1.294512e-02, -6.933228e+01
3.982000000000e-03, -9.892526e-02, 1.296250e-02, -6.978120e+01
3.999376000000e-03, 1.050318e-01, 1.297987e-02, -7.214305e+01
4.016752000000e-03, 2.906693e-01, 1.299725e-02, -7.432448e+01
4.034128000000e-03, 4.653151e-01, 1.301462e-02, -7.602186e+01
4.051504000000e-03, 6.289693e-01, 1.303200e-02, -7.932119e+01
4.068880000000e-03, 7.352223e-01, 1.304938e-02, -8.046907e+01
4.086256000000e-03, 8.390328e-01, 1.306675e-02, -7.846601e+01
4.103632000000e-03, 8.475819e-01, 1.308413e-02, -7.653926e+01
4.121008000000e-03, 8.829996e-01, 1.310150e-02, -7.288660e+01
4.138384000000e-03, 8.402541e-01, 1.311888e-02, -6.924928e+01
4.155760000000e-03, 8.023938e-01, 1.313626e-02, -6.715002e+01
4.173136000000e-03, 7.046898e-01, 1.315363e-02, -6.626433e+01
4.190512000000e-03, 5.532487e-01, 1.317101e-02, -6.609475e+01
4.207888000000e-03, 4.066927e-01, 1.318838e-02, -6.672039e+01
4.225264000000e-03, 2.002931e-01, 1.320576e-02, -6.869192e+01
4.242640000000e-03, 1.343429e-02, 1.322314e-02, -6.681179e+01
4.260016000000e-03, -1.966292e-01, 1.324051e-02, -6.455457e+01
4.277392000000e-03, -3.615047e-01, 1.325789e-02, -6.620930e+01
4.294768000000e-03, -5.422570e-01, 1.327526e-02, -5.454444e+01
4.312144000000e-03, -6.619443e-01, 1.329264e-02, -4.816497e+01
4.329520000000e-03, -7.425501e-01, 1.331002e-02, -4.553197e+01
4.346896000000e-03, -8.243772e-01, 1.332739e-02, -4.563059e+01
4.364272000000e-03, -8.475819e-01, 1.334477e-02, -4.817631e+01
4.381648000000e-03, -8.439180e-01, 1.336214e-02, -5.324162e+01
4.399024000000e-03, -7.767465e-01, 1.337952e-02, -6.179128e+01
4.416400000000e-03, -7.266732e-01, 1.339690e-02, -8.754416e+01
4.433776000000e-03, -5.801173e-01, 1.341427e-02, -6.641341e+01
4.451152000000e-03, -4.335613e-01, 1.343165e-02, -6.422243e+01
4.468528000000e-03, -2.515877e-01, 1.344902e-02, -6.555088e+01
4.485904000000e-03, -5.251588e-02, 1.346640e-02, -6.822519e+01
4.503280000000e-03, 1.465559e-01, 1.348378e-02, -7.189816e+01
4.520656000000e-03, 3.395213e-01, 1.350115e-02, -8.710438e+01
4.538032000000e-03, 4.995115e-01, 1.351853e-02, -7.090838e+01
4.555408000000e-03, 6.827064e-01, 1.353590e-02, -6.499471e+01
4.572784000000e-03, 7.730826e-01, 1.355328e-02, -6.302591e+01
4.590160000000e-03, 8.317050e-01, 1.357066e-02, -6.388798e+01
4.607536000000e-03, 8.536884e-01, 1.358803e-02, -6.847035e+01
4.624912000000e-03, 8.939912e-01, 1.360541e-02, -8.364132e+01
4.642288000000e-03, 8.646801e-01, 1.362278e-02, -7.276265e+01
4.659664000000e-03, 7.804104e-01, 1.364016e-02, -6.830600e+01
4.677040000000e-03, 6.973620e-01, 1.365754e-02, -6.634896e+01
4.694416000000e-03, 5.178310e-01, 1.367491e-02, -6.499860e+01
4.711792000000e-03, 3.639473e-01, 1.369229e-02, -6.409968e+01
4.729168000000e-03, 1.587689e-01, 1.370966e-02, -6.411279e+01
4.746544000000e-03, -3.297509e-02, 1.372704e-02, -6.555313e+01
4.763920000000e-03, -2.393747e-01, 1.374442e-02, -6.875302e+01
4.781296000000e-03, -4.091353e-01, 1.376179e-02, -7.363101e+01
4.798672000000e-03, -5.520274e-01, 1.377917e-02, -7.901142e+01
4.816048000000e-03, -6.875916e-01, 1.379654e-02, -7.470660e+01
4.833424000000e-03, -7.755252e-01, 1.381392e-02, -6.865411e+01
4.850800000000e-03, -8.488032e-01, 1.383130e-02, -6.606232e+01
4.868176000000e-03, -8.194920e-01, 1.384867e-02, -6.651278e+01
4.885552000000e-03, -8.451393e-01, 1.386605e-02, -6.950372e+01
4.902928000000e-03, -7.620909e-01, 1.388342e-02, -6.932621e+01
4.920304000000e-03, -6.961407e-01, 1.390080e-02, -6.640983e+01
4.937680000000e-03, -5.617978e-01, 1.391818e-02, -6.560062e+01
4.955056000000e-03, -3.834880e-01, 1.393555e-02, -6.602514e+01
4.972432000000e-03, -2.112848e-01, 1.395293e-02, -6.704213e+01
4.989808000000e-03, -4.885198e-03, 1.397030e-02, -7.001335e+01
5.007184000000e-03, 1.831949e-01, 1.398768e-02, -7.441881e+01
5.024560000000e-03, 3.883732e-01, 1.400506e-02, -7.093807e+01
5.041936000000e-03, 5.337079e-01, 1.402243e-02, -6.877979e+01
5.059312000000e-03, 6.778212e-01, 1.403981e-02, -7.005911e+01
5.076688000000e-03, 7.620909e-01, 1.405718e-02, -7.367638e+01
5.094064000000e-03, 8.268198e-01, 1.407456e-02, -7.537499e+01
5.111440000000e-03, 8.866635e-01, 1.409194e-02, -7.208113e+01
5.128816000000e-03, 8.720079e-01, 1.410931e-02, -6.887859e+01
5.146192000000e-03, 8.512458e-01, 1.412669e-02, -7.006125e+01
5.163568000000e-03, 7.486566e-01, 1.414406e-02, -7.809848e+01
5.180944000000e-03, 6.692721e-01, 1.416144e-02, -6.668686e+01
5.198320000000e-03, 4.848559e-01, 1.417882e-02, -6.239730e+01
5.215696000000e-03, 3.126527e-01, 1.419619e-02, -6.273609e+01
5.233072000000e-03, 1.196874e-01, 1.421357e-02, -6.961751e+01
5.250448000000e-03, -7.938447e-02, 1.423094e-02, -6.903622e+01
5.267824000000e-03, -2.772350e-01, 1.424832e-02, -6.036080e+01
5.285200000000e-03, -4.592086e-01, 1.426570e-02, -5.809633e+01
5.302576000000e-03, -5.911090e-01, 1.428307e-02, -5.921825e+01
5.319952000000e-03, -7.437714e-01, 1.430045e-02, -6.366524e+01
5.337328000000e-03, -7.975086e-01, 1.431782e-02, -7.306721e+01
5.354704000000e-03, -8.402541e-01, 1.433520e-02, -8.245568e+01
5.372080000000e-03, -8.280411e-01, 1.435258e-02, -8.793382e+01
5.389456000000e-03, -8.317050e-01, 1.436995e-02, -7.855258e+01
5.406832000000e-03, -7.645335e-01, 1.438733e-02, -7.143343e+01
5.424208000000e-03, -6.619443e-01, 1.440470e-02, -6.957175e+01
5.441584000000e-03, -5.434783e-01, 1.442208e-02, -7.090386e+01
5.458960000000e-03, -3.407426e-01, 1.443946e-02, -7.440626e+01
5.476336000000e-03, -1.673180e-01, 1.445683e-02, -7.225963e+01
5.493712000000e-03, 4.030288e-02, 1.447421e-02, -6.934149e+01
5.511088000000e-03, 2.247191e-01, 1.449158e-02, -6.977869e+01
5.528464000000e-03, 4.298974e-01, 1.450896e-02, -7.245059e+01
5.545840000000e-03, 5.752321e-01, 1.452634e-02, -7.406152e+01
5.563216000000e-03, 6.827064e-01, 1.454371e-02, -7.495821e+01
5.580592000000e-03, 7.914021e-01, 1.456109e-02, -7.695898e+01
5.597968000000e-03, 8.561310e-01, 1.457846e-02, -7.847498e+01
5.615344000000e-03, 8.939912e-01, 1.459584e-02, -7.675079e+01
5.632720000000e-03, 8.439180e-01, 1.461322e-02, -7.548766e+01
5.650096000000e-03, 8.475819e-01, 1.463059e-02, -7.743918e+01
5.667472000000e-03, 7.278945e-01, 1.464797e-02, -8.260213e+01
5.684848000000e-03, 6.277480e-01, 1.466534e-02, -7.854924e+01
5.702224000000e-03, 4.592086e-01, 1.468272e-02, -7.371533e+01
5.719600000000e-03, 2.650220e-01, 1.470010e-02, -7.408159e+01
5.736976000000e-03, 7.572057e-02, 1.471747e-02, -8.755728e+01
5.754352000000e-03, -1.270152e-01, 1.473485e-02, -7.466127e+01
5.771728000000e-03, -3.102101e-01, 1.475222e-02, -6.905861e+01
5.789104000000e-03, -5.019541e-01, 1.476960e-02, -6.826638e+01
5.806480000000e-03, -6.216415e-01, 1.478698e-02, -7.039565e+01
5.823856000000e-03, -7.315584e-01, 1.480435e-02, -6.375875e+01
5.841232000000e-03, -7.791891e-01, 1.482173e-02, -5.730429e+01
5.858608000000e-03, -8.317050e-01, 1.483910e-02, -5.461139e+01
5.875984000000e-03, -8.475819e-01, 1.485648e-02, -5.501536e+01
5.893360000000e-03, -8.109429e-01, 1.487386e-02, -5.869015e+01
5.910736000000e-03, -7.633122e-01, 1.489123e-02, -6.778517e+01
5.928112000000e-03, -6.228628e-01, 1.490861e-02, -7.836435e+01
5.945488000000e-03, -5.056180e-01, 1.492598e-02, -7.001120e+01
5.962864000000e-03, -3.053249e-01, 1.494336e-02, -7.115005e+01
5.980240000000e-03, -1.196874e-01, 1.496074e-02, -7.841655e+01
5.997616000000e-03, 8.549097e-02, 1.497811e-02, -8.244454e+01
6.014992000000e-03, 2.711285e-01, 1.499549e-02, -7.342149e+01
6.032368000000e-03, 4.518808e-01, 1.501286e-02, -7.061564e+01
6.049744000000e-03, 6.130924e-01, 1.503024e-02, -6.951559e+01
6.067120000000e-03, 7.169028e-01, 1.504762e-02, -7.086836e+01
6.084496000000e-03, 8.329263e-01, 1.506499e-02, -8.041678e+01
6.101872000000e-03, 8.524671e-01, 1.508237e-02, -6.824665e+01
6.119248000000e-03, 8.866635e-01, 1.509974e-02, -5.921559e+01
6.136624000000e-03, 8.414754e-01, 1.511712e-02, -5.516792e+01
6.154000000000e-03, 8.133855e-01, 1.513450e-02, -5.437102e+01
6.171376000000e-03, 7.083537e-01, 1.515187e-02, -5.669283e+01
6.188752000000e-03, 5.740108e-01, 1.516925e-02, -6.303431e+01
6.206128000000e-03, 4.262335e-01, 1.518662e-02, -7.235381e+01
6.223504000000e-03, 2.198339e-01, 1.520400e-02, -6.918242e+01
6.240880000000e-03, 3.175379e-02, 1.522138e-02, -7.046464e+01
6.258256000000e-03, -1.746458e-01, 1.523875e-02, -7.453549e+01
6.275632000000e-03, -3.456278e-01, 1.525613e-02, -7.554163e+01
6.293008000000e-03, -5.373718e-01, 1.527350e-02, -7.042600e+01
6.310384000000e-03, -6.595017e-01, 1.529088e-02, -6.530577e+01
6.327760000000e-03, -7.376649e-01, 1.530826e-02, -6.231184e+01
6.345136000000e-03, -8.097216e-01, 1.532563e-02, -6.160863e+01
6.362512000000e-03, -8.488032e-01, 1.534301e-02, -6.336496e+01
6.379888000000e-03, -8.524671e-01, 1.536038e-02, -6.805441e+01
6.397264000000e-03, -7.816317e-01, 1.537776e-02, -7.696423e+01
6.414640000000e-03, -7.401075e-01, 1.539514e-02, -9.403313e+01
6.432016000000e-03, -5.886664e-01, 1.541251e-02, -9.283893e+01
6.449392000000e-03, -4.555447e-01, 1.542989e-02, -8.213824e+01
6.466768000000e-03, -2.711285e-01, 1.544726e-02, -7.861650e+01
6.484144000000e-03, -7.205667e-02, 1.546464e-02, -8.131909e+01
6.501520000000e-03, 1.257939e-01, 1.548202e-02, -8.669284e+01
6.518896000000e-03, 3.212018e-01, 1.549939e-02, -7.460108e+01
6.536272000000e-03, 4.860772e-01, 1.551677e-02, -6.872076e+01
6.553648000000e-03, 6.631656e-01, 1.553414e-02, -6.527200e+01
6.571024000000e-03, 7.584270e-01, 1.555152e-02, -6.412451e+01
6.588400000000e-03, 8.292624e-01, 1.556890e-02, -6.499229e+01
6.605776000000e-03, 8.426967e-01, 1.558627e-02, -6.818733e+01
6.623152000000e-03, 8.842209e-01, 1.560365e-02, -7.304371e+01
6.640528000000e-03, 8.573523e-01, 1.562102e-02, -7.059452e+01
6.657904000000e-03, 7.852956e-01, 1.563840e-02, -6.943031e+01
6.675280000000e-03, 7.010259e-01, 1.565578e-02, -7.866870e+01
6.692656000000e-03, 5.324866e-01, 1.567315e-02, -7.321588e+01
6.710032000000e-03, 3.847093e-01, 1.569053e-02, -6.934827e+01
6.727408000000e-03, 1.795310e-01, 1.570790e-02, -5.940750e+01
6.744784000000e-03, -1.221300e-02, 1.572528e-02, -6.049594e+01
6.762160000000e-03, -2.198339e-01, 1.574266e-02, -4.099085e+01
6.779536000000e-03, -3.883732e-01, 1.576003e-02, -3.315688e+01
6.796912000000e-03, -5.398144e-01, 1.577741e-02, -2.945174e+01
6.814288000000e-03, -6.717147e-01, 1.579478e-02, -2.876234e+01
6.831664000000e-03, -7.559844e-01, 1.581216e-02, -3.093589e+01
6.849040000000e-03, -8.439180e-01, 1.582954e-02, -3.650178e+01
6.866416000000e-03, -8.243772e-01, 1.584691e-02, -4.789722e+01
6.883792000000e-03, -8.402541e-01, 1.586429e-02, -6.398314e+01
6.901168000000e-03, -7.657548e-01, 1.588166e-02, -6.209141e+01
6.918544000000e-03, -7.071324e-01, 1.589904e-02, -6.860130e+01
6.935920000000e-03, -5.691256e-01, 1.591642e-02, -7.008196e+01
6.953296000000e-03, -4.005862e-01, 1.593379e-02, -7.157487e+01
6.970672000000e-03, -2.320469e-01, 1.595117e-02, -7.182998e+01
6.988048000000e-03, -2.198339e-02, 1.596854e-02, -8.454263e+01
7.005424000000e-03, 1.673180e-01, 1.598592e-02, -7.925110e+01
7.022800000000e-03, 3.700538e-01, 1.600330e-02, -7.268251e+01
7.040176000000e-03, 5.190523e-01, 1.602067e-02, -6.599215e+01
7.057552000000e-03, 6.778212e-01, 1.603805e-02, -6.222023e+01
7.074928000000e-03, 7.620909e-01, 1.605542e-02, -6.084312e+01
7.092304000000e-03, 8.207133e-01, 1.607280e-02, -6.180420e+01
7.109680000000e-03, 8.695653e-01, 1.609018e-02, -6.552841e+01
7.127056000000e-03, 8.756718e-01, 1.610755e-02, -7.154099e+01
7.144432000000e-03, 8.549097e-01, 1.612493e-02, -7.468895e+01
7.161808000000e-03, 7.620909e-01, 1.614230e-02, -7.686793e+01
7.179184000000e-03, 6.790425e-01, 1.615968e-02, -7.654988e+01
7.196560000000e-03, 4.970689e-01, 1.617706e-02, -7.635436e+01
7.213936000000e-03, 3.358574e-01, 1.619443e-02, -8.244231e+01
7.231312000000e-03, 1.367855e-01, 1.621181e-02, -8.180786e+01
7.248688000000e-03, -5.862238e-02, 1.622918e-02, -7.207844e+01
7.266064000000e-03, -2.564729e-01, 1.624656e-02, -6.906825e+01
7.283440000000e-03, -4.396678e-01, 1.626394e-02, -6.874728e+01
7.300816000000e-03, -5.727895e-01, 1.628131e-02, -6.953933e+01
7.318192000000e-03, -7.266732e-01, 1.629869e-02, -6.956534e+01
7.335568000000e-03, -7.950660e-01, 1.631606e-02, -6.761068e+01
7.352944000000e-03, -8.414754e-01, 1.633344e-02, -6.481329e+01
7.370320000000e-03, -8.207133e-01, 1.635082e-02, -6.277381e+01
7.387696000000e-03, -8.451393e-01, 1.636819e-02, -6.244554e+01
7.405072000000e-03, -7.694187e-01, 1.638557e-02, -6.465878e+01
7.422448000000e-03, -6.778212e-01, 1.640294e-02, -7.148056e+01
7.439824000000e-03, -5.593552e-01, 1.642032e-02, -7.509907e+01
7.457200000000e-03, -3.602834e-01, 1.643770e-02, -6.779248e+01
7.474576000000e-03, -1.893014e-01, 1.645507e-02, -6.583586e+01
7.491952000000e-03, 2.320469e-02, 1.647245e-02, -6.654023e+01
7.509328000000e-03, 2.088422e-01, 1.648982e-02, -7.007082e+01
7.526704000000e-03, 4.140205e-01, 1.650720e-02, -7.993895e+01
7.544080000000e-03, 5.581339e-01, 1.652458e-02, -7.498667e+01
7.561456000000e-03, 6.753786e-01, 1.654195e-02, -6.972865e+01
7.578832000000e-03, 7.779678e-01, 1.655933e-02, -6.884677e+01
7.596208000000e-03, 8.451393e-01, 1.657670e-02, -7.063489e+01
7.613584000000e-03, 9.000977e-01, 1.659408e-02, -7.479489e+01
7.630960000000e-03, 8.512458e-01, 1.661146e-02, -7.150198e+01
7.648336000000e-03, 8.500245e-01, 1.662883e-02, -6.457684e+01
7.665712000000e-03, 7.376649e-01, 1.664621e-02, -6.085716e+01
7.683088000000e-03, 6.460674e-01, 1.666358e-02, -5.990577e+01
7.700464000000e-03, 4.738642e-01, 1.668096e-02, -6.201914e+01
7.717840000000e-03, 2.857841e-01, 1.669834e-02, -6.810814e+01
7.735216000000e-03, 9.648266e-02, 1.671571e-02, -6.622681e+01
7.752592000000e-03, -1.062531e-01, 1.673309e-02, -6.245440e+01
7.769968000000e-03, -2.931119e-01, 1.675046e-02, -6.254009e+01
7.787344000000e-03, -4.836346e-01, 1.676784e-02, -6.507445e+01
7.804720000000e-03, -6.094285e-01, 1.678522e-02, -6.798104e+01
7.822096000000e-03, -7.327797e-01, 1.680259e-02, -6.919429e+01
7.839472000000e-03, -7.779678e-01, 1.681997e-02, -7.061558e+01
7.856848000000e-03, -8.243772e-01, 1.683734e-02, -7.468260e+01
7.874224000000e-03, -8.341476e-01, 1.685472e-02, -7.587381e+01
7.891600000000e-03, -8.133855e-01, 1.687210e-02, -7.074923e+01
7.908976000000e-03, -7.657548e-01, 1.688947e-02, -6.866273e+01
7.926352000000e-03, -6.362971e-01, 1.690685e-02, -6.886508e+01
7.943728000000e-03, -5.251588e-01, 1.692422e-02, -7.064913e+01
7.961104000000e-03, -3.212018e-01, 1.694160e-02, -7.376166e+01
7.978480000000e-03, -1.416707e-01, 1.695898e-02, -7.751520e+01
7.995856000000e-03, 6.717147e-02, 1.697635e-02, -7.732654e+01
8.013232000000e-03, 2.528090e-01, 1.699373e-02, -7.275145e+01
8.030608000000e-03, 4.421104e-01, 1.701110e-02, -6.795427e+01
8.047984000000e-03, 6.021007e-01, 1.702848e-02, -6.452726e+01
8.065360000000e-03, 7.046898e-01, 1.704586e-02, -6.299633e+01
8.082736000000e-03, 8.243772e-01, 1.706323e-02, -6.357826e+01
8.100112000000e-03, 8.622375e-01, 1.708061e-02, -6.664451e+01
8.117488000000e-03, 8.915487e-01, 1.709798e-02, -7.251743e+01
8.134864000000e-03, 8.451393e-01, 1.711536e-02, -7.551960e+01
8.152240000000e-03, 8.280411e-01, 1.713274e-02, -7.647622e+01
8.169616000000e-03, 7.181241e-01, 1.715011e-02, -8.298337e+01
8.186992000000e-03, 5.996581e-01, 1.716749e-02, -7.852217e+01
8.204368000000e-03, 4.457743e-01, 1.718486e-02, -7.627330e+01
8.221744000000e-03, 2.393747e-01, 1.720224e-02, -7.429533e+01
8.239120000000e-03, 5.617978e-02, 1.721962e-02, -7.933245e+01
8.256496000000e-03, -1.538837e-01, 1.723699e-02, -7.830437e+01
8.273872000000e-03, -3.285296e-01, 1.725437e-02, -8.197085e+01
8.291248000000e-03, -5.227162e-01, 1.727174e-02, -5.795822e+01
8.308624000000e-03, -6.472887e-01, 1.728912e-02, -4.907570e+01
8.326000000000e-03, -7.291158e-01, 1.730650e-02, -4.483471e+01
8.343376000000e-03, -7.987299e-01, 1.732387e-02, -4.375598e+01
8.360752000000e-03, -8.463606e-01, 1.734125e-02, -4.554891e+01
8.378128000000e-03, -8.622375e-01, 1.735862e-02, -5.058519e+01
8.395504000000e-03, -7.889595e-01, 1.737600e-02, -6.052490e+01
8.412880000000e-03, -7.523205e-01, 1.739338e-02, -7.339375e+01
8.430256000000e-03, -6.033220e-01, 1.741075e-02, -7.313268e+01
8.447632000000e-03, -4.775281e-01, 1.742813e-02, -8.287391e+01
8.465008000000e-03, -2.857841e-01, 1.744550e-02, -7.975735e+01
8.482384000000e-03, -9.159746e-02, 1.746288e-02, -6.935544e+01
8.499760000000e-03, 1.074744e-01, 1.748026e-02, -6.561485e+01
8.517136000000e-03, 3.016610e-01, 1.749763e-02, -6.493361e+01
8.534512000000e-03, 4.689790e-01, 1.751501e-02, -6.603560e+01
8.551888000000e-03, 6.411822e-01, 1.753238e-02, -6.655793e+01
8.569264000000e-03, 7.425501e-01, 1.754976e-02, -6.392924e+01
8.586640000000e-03, 8.329263e-01, 1.756714e-02, -6.063959e+01
8.604016000000e-03, 8.402541e-01, 1.758451e-02, -5.857195e+01
8.621392000000e-03, 8.781144e-01, 1.760189e-02, -5.845083e+01
8.638768000000e-03, 8.512458e-01, 1.761926e-02, -6.088953e+01
8.656144000000e-03, 7.901808e-01, 1.763664e-02, -6.687592e+01
8.673520000000e-03, 7.083537e-01, 1.765402e-02, -7.494679e+01
8.690896000000e-03, 5.508061e-01, 1.767139e-02, -7.224889e+01
8.708272000000e-03, 4.091353e-01, 1.768877e-02, -7.167219e+01
8.725648000000e-03, 1.978505e-01, 1.770614e-02, -7.329650e+01
8.743024000000e-03, 9.770396e-03, 1.772352e-02, -7.647836e+01
8.760400000000e-03, -1.978505e-01, 1.774090e-02, -7.405976e+01
8.777776000000e-03, -3.688325e-01, 1.775827e-02, -7.018114e+01
8.795152000000e-03, -5.312653e-01, 1.777565e-02, -6.922499e+01
