% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 10.88 ms, time offset -555.9 us, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-20 T 17:01:03 +1100
% Time (s), Channel A (Input 1) (V), Freq (Hz), Math (Ch A FFT) (dBm)
2.607360000000e-03, 8.659014e-01, 7.494144e-03, -7.149651e+01
2.618112000000e-03, 8.744505e-01, 7.504896e-03, -7.278914e+01
2.628864000000e-03, 8.671227e-01, 7.515648e-03, -7.656924e+01
2.639616000000e-03, 8.964338e-01, 7.526400e-03, -9.123170e+01
2.650368000000e-03, 8.597949e-01, 7.537152e-03, -7.753248e+01
2.661120000000e-03, 7.706400e-01, 7.547904e-03, -6.271915e+01
2.671872000000e-03, 7.401075e-01, 7.558656e-03, -5.487910e+01
2.682624000000e-03, 6.827064e-01, 7.569408e-03, -5.098301e+01
2.693376000000e-03, 5.727895e-01, 7.580160e-03, -5.004672e+01
2.704128000000e-03, 4.469956e-01, 7.590912e-03, -5.175763e+01
2.714880000000e-03, 3.786029e-01, 7.601664e-03, -5.610236e+01
2.725632000000e-03, 2.747924e-01, 7.612416e-03, -6.307722e+01
2.736384000000e-03, 1.074744e-01, 7.623168e-03, -7.148093e+01
2.747136000000e-03, -3.663899e-03, 7.633920e-03, -7.743056e+01
2.757888000000e-03, -1.001466e-01, 7.644672e-03, -8.574087e+01
2.768640000000e-03, -2.283830e-01, 7.655424e-03, -8.105145e+01
2.779392000000e-03, -3.847093e-01, 7.666176e-03, -7.112255e+01
2.790144000000e-03, -4.653151e-01, 7.676928e-03, -6.719545e+01
2.800896000000e-03, -5.324866e-01, 7.687680e-03, -6.662587e+01
2.811648000000e-03, -6.448461e-01, 7.698432e-03, -6.855018e+01
2.822400000000e-03, -7.352223e-01, 7.709184e-03, -7.091217e+01
2.833152000000e-03, -7.791891e-01, 7.719936e-03, -7.296928e+01
2.843904000000e-03, -8.036151e-01, 7.730688e-03, -7.914022e+01
2.854656000000e-03, -8.426967e-01, 7.741440e-03, -8.393459e+01
2.865408000000e-03, -8.365902e-01, 7.752192e-03, -7.659329e+01
2.876160000000e-03, -8.158281e-01, 7.762944e-03, -7.637170e+01
2.886912000000e-03, -8.390328e-01, 7.773696e-03, -7.804686e+01
2.897664000000e-03, -8.439180e-01, 7.784448e-03, -7.815811e+01
2.908416000000e-03, -7.852956e-01, 7.795200e-03, -7.837569e+01
2.919168000000e-03, -6.949194e-01, 7.805952e-03, -8.551264e+01
2.929920000000e-03, -6.692721e-01, 7.816704e-03, -7.739122e+01
2.940672000000e-03, -5.923303e-01, 7.827456e-03, -6.869040e+01
2.951424000000e-03, -4.494382e-01, 7.838208e-03, -6.579887e+01
2.962176000000e-03, -3.456278e-01, 7.848960e-03, -6.605398e+01
2.972928000000e-03, -2.613581e-01, 7.859712e-03, -6.874451e+01
2.983680000000e-03, -1.404494e-01, 7.870464e-03, -7.491475e+01
2.994432000000e-03, 2.686859e-02, 7.881216e-03, -8.549051e+01
3.005184000000e-03, 1.196874e-01, 7.891968e-03, -7.390695e+01
3.015936000000e-03, 2.173913e-01, 7.902720e-03, -6.847293e+01
3.026688000000e-03, 3.663899e-01, 7.913472e-03, -5.934765e+01
3.037440000000e-03, 4.958476e-01, 7.924224e-03, -5.347823e+01
3.048192000000e-03, 5.703469e-01, 7.934976e-03, -5.094023e+01
3.058944000000e-03, 6.277480e-01, 7.945728e-03, -5.138251e+01
3.069696000000e-03, 7.169028e-01, 7.956480e-03, -5.507413e+01
3.080448000000e-03, 7.681974e-01, 7.967232e-03, -6.340030e+01
3.091200000000e-03, 8.060577e-01, 7.977984e-03, -7.266343e+01
3.101952000000e-03, 8.610162e-01, 7.988736e-03, -7.307706e+01
3.112704000000e-03, 9.025403e-01, 7.999488e-03, -7.448545e+01
3.123456000000e-03, 8.903274e-01, 8.010240e-03, -6.905365e+01
3.134208000000e-03, 8.439180e-01, 8.020992e-03, -6.798238e+01
3.144960000000e-03, 8.793357e-01, 8.031744e-03, -6.994216e+01
3.155712000000e-03, 8.439180e-01, 8.042496e-03, -7.518362e+01
3.166464000000e-03, 7.584270e-01, 8.053248e-03, -8.601501e+01
3.177216000000e-03, 6.827064e-01, 8.064000e-03, -8.060171e+01
3.187968000000e-03, 6.399609e-01, 8.074752e-03, -8.072832e+01
3.198720000000e-03, 5.434783e-01, 8.085504e-03, -8.724935e+01
3.209472000000e-03, 3.920371e-01, 8.096256e-03, -8.246789e+01
3.220224000000e-03, 3.138740e-01, 8.107008e-03, -7.871323e+01
3.230976000000e-03, 2.149487e-01, 8.117760e-03, -7.671201e+01
3.241728000000e-03, 6.595017e-02, 8.128512e-03, -7.669470e+01
3.252480000000e-03, -8.304837e-02, 8.139264e-03, -7.906140e+01
3.263232000000e-03, -1.709819e-01, 8.150016e-03, -7.698110e+01
3.273984000000e-03, -2.735711e-01, 8.160768e-03, -7.314331e+01
3.284736000000e-03, -4.298974e-01, 8.171520e-03, -7.213742e+01
3.295488000000e-03, -5.239375e-01, 8.182272e-03, -7.361483e+01
3.306240000000e-03, -5.923303e-01, 8.193024e-03, -7.639773e+01
3.316992000000e-03, -6.741573e-01, 8.203776e-03, -7.770017e+01
3.327744000000e-03, -7.498779e-01, 8.214528e-03, -7.830065e+01
3.338496000000e-03, -7.755252e-01, 8.225280e-03, -7.861231e+01
3.349248000000e-03, -7.840743e-01, 8.236032e-03, -7.661755e+01
3.360000000000e-03, -8.280411e-01, 8.246784e-03, -7.428595e+01
3.370752000000e-03, -8.488032e-01, 8.257536e-03, -7.251923e+01
3.381504000000e-03, -8.353689e-01, 8.268288e-03, -7.240816e+01
3.392256000000e-03, -8.036151e-01, 8.279040e-03, -7.153597e+01
3.403008000000e-03, -8.280411e-01, 8.289792e-03, -6.779120e+01
3.413760000000e-03, -7.743039e-01, 8.300544e-03, -6.590631e+01
3.424512000000e-03, -6.631656e-01, 8.311296e-03, -6.688438e+01
3.435264000000e-03, -6.069859e-01, 8.322048e-03, -7.049034e+01
3.446016000000e-03, -5.361505e-01, 8.332800e-03, -7.506221e+01
3.456768000000e-03, -4.152418e-01, 8.343552e-03, -7.349125e+01
3.467520000000e-03, -2.735711e-01, 8.354304e-03, -6.938547e+01
3.478272000000e-03, -1.990718e-01, 8.365056e-03, -6.772026e+01
3.489024000000e-03, -8.915487e-02, 8.375808e-03, -6.839492e+01
3.499776000000e-03, 7.938447e-02, 8.386560e-03, -7.000070e+01
3.510528000000e-03, 1.966292e-01, 8.397312e-03, -7.060133e+01
3.521280000000e-03, 2.870054e-01, 8.408064e-03, -6.979587e+01
3.532032000000e-03, 4.054714e-01, 8.418816e-03, -6.898205e+01
3.542784000000e-03, 5.459209e-01, 8.429568e-03, -7.002237e+01
3.553536000000e-03, 6.155350e-01, 8.440320e-03, -7.334338e+01
3.564288000000e-03, 6.680508e-01, 8.451072e-03, -7.447818e+01
3.575040000000e-03, 7.584270e-01, 8.461824e-03, -6.882241e+01
3.585792000000e-03, 8.280411e-01, 8.472576e-03, -6.453837e+01
3.596544000000e-03, 8.573523e-01, 8.483328e-03, -6.451492e+01
3.607296000000e-03, 8.597949e-01, 8.494080e-03, -8.235400e+01
3.618048000000e-03, 8.927699e-01, 8.504832e-03, -6.061902e+01
3.628800000000e-03, 8.732292e-01, 8.515584e-03, -5.435897e+01
3.639552000000e-03, 8.341476e-01, 8.526336e-03, -5.306886e+01
3.650304000000e-03, 8.317050e-01, 8.537088e-03, -5.568261e+01
3.661056000000e-03, 8.194920e-01, 8.547840e-03, -6.342375e+01
3.671808000000e-03, 7.425501e-01, 8.558592e-03, -6.716480e+01
3.682560000000e-03, 6.338545e-01, 8.569344e-03, -6.514021e+01
3.693312000000e-03, 5.898877e-01, 8.580096e-03, -6.867613e+01
3.704064000000e-03, 4.995115e-01, 8.590848e-03, -7.030598e+01
3.714816000000e-03, 3.492917e-01, 8.601600e-03, -6.711673e+01
3.725568000000e-03, 2.320469e-01, 8.612352e-03, -6.443897e+01
3.736320000000e-03, 1.453346e-01, 8.623104e-03, -6.344986e+01
3.747072000000e-03, 2.076209e-02, 8.633856e-03, -6.502220e+01
3.757824000000e-03, -1.465559e-01, 8.644608e-03, -7.051733e+01
3.768576000000e-03, -2.381534e-01, 8.655360e-03, -8.515059e+01
3.779328000000e-03, -3.273083e-01, 8.666112e-03, -7.259210e+01
3.790080000000e-03, -4.677577e-01, 8.676864e-03, -6.884488e+01
3.800832000000e-03, -5.886664e-01, 8.687616e-03, -6.799035e+01
3.811584000000e-03, -6.497313e-01, 8.698368e-03, -6.904931e+01
3.822336000000e-03, -6.851490e-01, 8.709120e-03, -7.191786e+01
3.833088000000e-03, -7.559844e-01, 8.719872e-03, -7.623037e+01
3.843840000000e-03, -7.877382e-01, 8.730624e-03, -7.938790e+01
3.854592000000e-03, -8.121642e-01, 8.741376e-03, -7.740783e+01
3.865344000000e-03, -8.463606e-01, 8.752128e-03, -7.356455e+01
3.876096000000e-03, -8.829996e-01, 8.762880e-03, -6.820380e+01
3.886848000000e-03, -8.512458e-01, 8.773632e-03, -6.450599e+01
3.897600000000e-03, -7.828530e-01, 8.784384e-03, -6.345982e+01
3.908352000000e-03, -8.011725e-01, 8.795136e-03, -6.494357e+01
3.919104000000e-03, -7.425501e-01, 8.805888e-03, -6.849043e+01
3.929856000000e-03, -6.387396e-01, 8.816640e-03, -7.165152e+01
3.940608000000e-03, -5.422570e-01, 8.827392e-03, -7.062527e+01
3.951360000000e-03, -4.872985e-01, 8.838144e-03, -6.736321e+01
3.962112000000e-03, -3.786029e-01, 8.848896e-03, -6.381453e+01
3.972864000000e-03, -2.173913e-01, 8.859648e-03, -6.103347e+01
3.983616000000e-03, -1.270152e-01, 8.870400e-03, -5.969002e+01
3.994368000000e-03, -2.442599e-02, 8.881152e-03, -6.030953e+01
4.005120000000e-03, 1.233513e-01, 8.891904e-03, -6.353855e+01
4.015872000000e-03, 2.723498e-01, 8.902656e-03, -6.909804e+01
4.026624000000e-03, 3.529556e-01, 8.913408e-03, -6.987935e+01
4.037376000000e-03, 4.433317e-01, 8.924160e-03, -7.054934e+01
4.048128000000e-03, 5.825599e-01, 8.934912e-03, -7.593219e+01
4.058880000000e-03, 6.680508e-01, 8.945664e-03, -8.269913e+01
4.069632000000e-03, 7.254519e-01, 8.956416e-03, -8.147183e+01
4.080384000000e-03, 7.828530e-01, 8.967168e-03, -7.520187e+01
4.091136000000e-03, 8.414754e-01, 8.977920e-03, -7.102014e+01
4.101888000000e-03, 8.463606e-01, 8.988672e-03, -6.939317e+01
4.112640000000e-03, 8.426967e-01, 8.999424e-03, -6.911228e+01
4.123392000000e-03, 8.817783e-01, 9.010176e-03, -6.918898e+01
4.134144000000e-03, 8.878848e-01, 9.020928e-03, -6.922872e+01
4.144896000000e-03, 8.488032e-01, 9.031680e-03, -6.969577e+01
4.155648000000e-03, 7.962873e-01, 9.042432e-03, -7.096680e+01
4.166400000000e-03, 7.987299e-01, 9.053184e-03, -7.214684e+01
4.177152000000e-03, 7.242306e-01, 9.063936e-03, -7.347499e+01
4.187904000000e-03, 5.959942e-01, 9.074688e-03, -7.596176e+01
4.198656000000e-03, 5.227162e-01, 9.085440e-03, -7.331234e+01
4.209408000000e-03, 4.421104e-01, 9.096192e-03, -7.026215e+01
4.220160000000e-03, 3.138740e-01, 9.106944e-03, -6.752702e+01
4.230912000000e-03, 1.636541e-01, 9.117696e-03, -6.448653e+01
4.241664000000e-03, 8.426967e-02, 9.128448e-03, -6.319993e+01
4.252416000000e-03, -2.686859e-02, 9.139200e-03, -6.403429e+01
4.263168000000e-03, -1.941866e-01, 9.149952e-03, -6.610282e+01
4.273920000000e-03, -3.102101e-01, 9.160704e-03, -6.754606e+01
4.284672000000e-03, -3.944797e-01, 9.171456e-03, -6.774386e+01
4.295424000000e-03, -4.885198e-01, 9.182208e-03, -6.790184e+01
4.306176000000e-03, -6.045433e-01, 9.192960e-03, -6.879492e+01
4.316928000000e-03, -6.582804e-01, 9.203712e-03, -7.052958e+01
4.327680000000e-03, -6.998046e-01, 9.214464e-03, -7.252672e+01
4.338432000000e-03, -7.755252e-01, 9.225216e-03, -7.451245e+01
4.349184000000e-03, -8.329263e-01, 9.235968e-03, -7.772493e+01
4.359936000000e-03, -8.414754e-01, 9.246720e-03, -8.094542e+01
4.370688000000e-03, -8.255985e-01, 9.257472e-03, -7.829915e+01
4.381440000000e-03, -8.585736e-01, 9.268224e-03, -7.519528e+01
4.392192000000e-03, -8.219346e-01, 9.278976e-03, -7.273437e+01
4.402944000000e-03, -7.633122e-01, 9.289728e-03, -7.177580e+01
4.413696000000e-03, -7.340010e-01, 9.300480e-03, -7.315184e+01
4.424448000000e-03, -7.034685e-01, 9.311232e-03, -7.628396e+01
4.435200000000e-03, -6.118711e-01, 9.321984e-03, -8.095487e+01
4.445952000000e-03, -4.824133e-01, 9.332736e-03, -7.831448e+01
4.456704000000e-03, -4.298974e-01, 9.343488e-03, -7.350325e+01
4.467456000000e-03, -3.236444e-01, 9.354240e-03, -7.206453e+01
4.478208000000e-03, -1.697606e-01, 9.364992e-03, -7.245168e+01
4.488960000000e-03, -4.518808e-02, 9.375744e-03, -7.548173e+01
4.499712000000e-03, 4.274548e-02, 9.386496e-03, -8.039408e+01
4.510464000000e-03, 1.660967e-01, 9.397248e-03, -7.443647e+01
4.521216000000e-03, 3.297509e-01, 9.408000e-03, -7.426045e+01
4.531968000000e-03, 4.164631e-01, 9.418752e-03, -6.503096e+01
4.542720000000e-03, 4.982902e-01, 9.429504e-03, -6.837880e+01
4.553472000000e-03, 6.191989e-01, 9.440256e-03, -4.910356e+01
4.564224000000e-03, 7.181241e-01, 9.451008e-03, -4.090615e+01
4.574976000000e-03, 7.596483e-01, 9.461760e-03, -3.704566e+01
4.585728000000e-03, 7.840743e-01, 9.472512e-03, -3.627238e+01
4.596480000000e-03, 8.365902e-01, 9.483264e-03, -3.840438e+01
4.607232000000e-03, 8.573523e-01, 9.494016e-03, -4.396297e+01
4.617984000000e-03, 8.634588e-01, 9.504768e-03, -5.523361e+01
4.628736000000e-03, 8.793357e-01, 9.515520e-03, -7.323170e+01
4.639488000000e-03, 9.110894e-01, 9.526272e-03, -7.848434e+01
4.650240000000e-03, 8.585736e-01, 9.537024e-03, -7.165393e+01
4.660992000000e-03, 7.718613e-01, 9.547776e-03, -7.511953e+01
4.671744000000e-03, 7.559844e-01, 9.558528e-03, -7.541037e+01
4.682496000000e-03, 6.863703e-01, 9.569280e-03, -7.032721e+01
4.693248000000e-03, 5.679043e-01, 9.580032e-03, -7.130857e+01
4.704000000000e-03, 4.531021e-01, 9.590784e-03, -7.162290e+01
4.714752000000e-03, 3.895945e-01, 9.601536e-03, -7.095321e+01
4.725504000000e-03, 2.747924e-01, 9.612288e-03, -7.181092e+01
4.736256000000e-03, 1.038105e-01, 9.623040e-03, -7.467780e+01
4.747008000000e-03, 7.327797e-03, 9.633792e-03, -7.874352e+01
4.757760000000e-03, -9.648266e-02, 9.644544e-03, -8.233748e+01
4.768512000000e-03, -2.381534e-01, 9.655296e-03, -8.491248e+01
4.779264000000e-03, -3.822667e-01, 9.666048e-03, -8.580268e+01
4.790016000000e-03, -4.518808e-01, 9.676800e-03, -7.702283e+01
4.800768000000e-03, -5.276014e-01, 9.687552e-03, -7.195576e+01
4.811520000000e-03, -6.399609e-01, 9.698304e-03, -6.877816e+01
4.822272000000e-03, -7.181241e-01, 9.709056e-03, -6.488528e+01
4.833024000000e-03, -7.608696e-01, 9.719808e-03, -6.197305e+01
4.843776000000e-03, -7.999512e-01, 9.730560e-03, -6.150823e+01
4.854528000000e-03, -8.475819e-01, 9.741312e-03, -6.408708e+01
4.865280000000e-03, -8.304837e-01, 9.752064e-03, -7.108310e+01
4.876032000000e-03, -8.170494e-01, 9.762816e-03, -7.804160e+01
4.886784000000e-03, -8.549097e-01, 9.773568e-03, -7.255984e+01
4.897536000000e-03, -8.426967e-01, 9.784320e-03, -6.847377e+01
4.908288000000e-03, -7.779678e-01, 9.795072e-03, -6.514312e+01
4.919040000000e-03, -6.985833e-01, 9.805824e-03, -6.399027e+01
4.929792000000e-03, -6.839277e-01, 9.816576e-03, -6.546017e+01
4.940544000000e-03, -5.850025e-01, 9.827328e-03, -7.110454e+01
4.951296000000e-03, -4.457743e-01, 9.838080e-03, -8.355885e+01
4.962048000000e-03, -3.553982e-01, 9.848832e-03, -7.047713e+01
4.972800000000e-03, -2.711285e-01, 9.859584e-03, -6.801342e+01
4.983552000000e-03, -1.331216e-01, 9.870336e-03, -6.892376e+01
4.994304000000e-03, 2.442599e-02, 9.881088e-03, -7.173736e+01
5.005056000000e-03, 1.025892e-01, 9.891840e-03, -7.571365e+01
5.015808000000e-03, 2.112848e-01, 9.902592e-03, -8.076802e+01
5.026560000000e-03, 3.737177e-01, 9.913344e-03, -8.343981e+01
5.037312000000e-03, 4.872985e-01, 9.924096e-03, -7.849593e+01
5.048064000000e-03, 5.556913e-01, 9.934848e-03, -7.479840e+01
5.058816000000e-03, 6.314119e-01, 9.945600e-03, -7.507482e+01
5.069568000000e-03, 7.205667e-01, 9.956352e-03, -7.951500e+01
5.080320000000e-03, 7.584270e-01, 9.967104e-03, -7.545617e+01
5.091072000000e-03, 7.926234e-01, 9.977856e-03, -7.272573e+01
5.101824000000e-03, 8.524671e-01, 9.988608e-03, -7.233939e+01
5.112576000000e-03, 8.988764e-01, 9.999360e-03, -6.928591e+01
5.123328000000e-03, 8.829996e-01, 1.001011e-02, -6.831774e+01
5.134080000000e-03, 8.524671e-01, 1.002086e-02, -7.308512e+01
5.144832000000e-03, 8.878848e-01, 1.003162e-02, -7.830880e+01
5.155584000000e-03, 8.280411e-01, 1.004237e-02, -7.156640e+01
5.166336000000e-03, 7.437714e-01, 1.005312e-02, -7.438715e+01
5.177088000000e-03, 6.888129e-01, 1.006387e-02, -7.322166e+01
5.187840000000e-03, 6.436248e-01, 1.007462e-02, -6.686281e+01
5.198592000000e-03, 5.361505e-01, 1.008538e-02, -6.520861e+01
5.209344000000e-03, 3.895945e-01, 1.009613e-02, -6.594535e+01
5.220096000000e-03, 3.224231e-01, 1.010688e-02, -6.763485e+01
5.230848000000e-03, 2.100635e-01, 1.011763e-02, -6.990399e+01
5.241600000000e-03, 5.251588e-02, 1.012838e-02, -7.368206e+01
5.252352000000e-03, -7.694187e-02, 1.013914e-02, -8.102829e+01
5.263104000000e-03, -1.599902e-01, 1.014989e-02, -8.275464e+01
5.273856000000e-03, -2.784563e-01, 1.016064e-02, -7.563362e+01
5.284608000000e-03, -4.372252e-01, 1.017139e-02, -7.289130e+01
5.295360000000e-03, -5.117245e-01, 1.018214e-02, -7.353212e+01
5.306112000000e-03, -5.837812e-01, 1.019290e-02, -7.686787e+01
5.316864000000e-03, -6.863703e-01, 1.020365e-02, -7.510269e+01
5.327616000000e-03, -7.596483e-01, 1.021440e-02, -7.191973e+01
5.338368000000e-03, -7.791891e-01, 1.022515e-02, -7.097969e+01
5.349120000000e-03, -7.938447e-01, 1.023590e-02, -7.084826e+01
5.359872000000e-03, -8.353689e-01, 1.024666e-02, -7.033936e+01
5.370624000000e-03, -8.414754e-01, 1.025741e-02, -6.983230e+01
5.381376000000e-03, -8.255985e-01, 1.026816e-02, -7.089905e+01
5.392128000000e-03, -8.158281e-01, 1.027891e-02, -7.430907e+01
5.402880000000e-03, -8.353689e-01, 1.028966e-02, -7.241774e+01
5.413632000000e-03, -7.633122e-01, 1.030042e-02, -6.847754e+01
5.424384000000e-03, -6.619443e-01, 1.031117e-02, -6.814455e+01
5.435136000000e-03, -6.179776e-01, 1.032192e-02, -7.227180e+01
5.445888000000e-03, -5.385931e-01, 1.033267e-02, -8.190894e+01
5.456640000000e-03, -4.091353e-01, 1.034342e-02, -7.682946e+01
5.467392000000e-03, -2.808989e-01, 1.035418e-02, -7.929481e+01
5.478144000000e-03, -2.125061e-01, 1.036493e-02, -8.275549e+01
5.488896000000e-03, -8.915487e-02, 1.037568e-02, -9.342783e+01
5.499648000000e-03, 8.304837e-02, 1.038643e-02, -6.740229e+01
5.510400000000e-03, 1.831949e-01, 1.039718e-02, -5.961169e+01
5.521152000000e-03, 2.796776e-01, 1.040794e-02, -5.637116e+01
5.531904000000e-03, 4.127992e-01, 1.041869e-02, -5.636704e+01
5.542656000000e-03, 5.508061e-01, 1.042944e-02, -5.966409e+01
5.553408000000e-03, 6.094285e-01, 1.044019e-02, -6.815560e+01
5.564160000000e-03, 6.643869e-01, 1.045094e-02, -8.087405e+01
5.574912000000e-03, 7.547631e-01, 1.046170e-02, -7.186366e+01
5.585664000000e-03, 8.207133e-01, 1.047245e-02, -7.132560e+01
5.596416000000e-03, 8.475819e-01, 1.048320e-02, -7.109225e+01
5.607168000000e-03, 8.671227e-01, 1.049395e-02, -7.162557e+01
5.617920000000e-03, 9.013190e-01, 1.050470e-02, -7.359083e+01
5.628672000000e-03, 8.683440e-01, 1.051546e-02, -7.508408e+01
5.639424000000e-03, 8.317050e-01, 1.052621e-02, -7.339166e+01
5.650176000000e-03, 8.475819e-01, 1.053696e-02, -7.101683e+01
5.660928000000e-03, 8.219346e-01, 1.054771e-02, -6.923271e+01
5.671680000000e-03, 7.364436e-01, 1.055846e-02, -6.877513e+01
5.682432000000e-03, 6.387396e-01, 1.056922e-02, -7.023456e+01
5.693184000000e-03, 5.996581e-01, 1.057997e-02, -7.205547e+01
5.703936000000e-03, 4.921837e-01, 1.059072e-02, -7.143406e+01
5.714688000000e-03, 3.468491e-01, 1.060147e-02, -7.095787e+01
5.725440000000e-03, 2.442599e-01, 1.061222e-02, -7.200992e+01
5.736192000000e-03, 1.551050e-01, 1.062298e-02, -7.488235e+01
5.746944000000e-03, 1.465559e-02, 1.063373e-02, -7.271395e+01
5.757696000000e-03, -1.453346e-01, 1.064448e-02, -6.462750e+01
5.768448000000e-03, -2.210552e-01, 1.065523e-02, -5.993748e+01
5.779200000000e-03, -3.273083e-01, 1.066598e-02, -5.825384e+01
5.789952000000e-03, -4.750855e-01, 1.067674e-02, -5.941945e+01
5.800704000000e-03, -5.813386e-01, 1.068749e-02, -6.397240e+01
5.811456000000e-03, -6.387396e-01, 1.069824e-02, -7.295665e+01
5.822208000000e-03, -6.900342e-01, 1.070899e-02, -7.286096e+01
5.832960000000e-03, -7.572057e-01, 1.071974e-02, -7.235765e+01
5.843712000000e-03, -7.804104e-01, 1.073050e-02, -7.409806e+01
5.854464000000e-03, -8.060577e-01, 1.074125e-02, -7.153786e+01
5.865216000000e-03, -8.536884e-01, 1.075200e-02, -6.907502e+01
5.875968000000e-03, -8.878848e-01, 1.076275e-02, -6.931841e+01
5.886720000000e-03, -8.500245e-01, 1.077350e-02, -7.071067e+01
5.897472000000e-03, -7.926234e-01, 1.078426e-02, -6.888130e+01
5.908224000000e-03, -8.182707e-01, 1.079501e-02, -6.718632e+01
5.918976000000e-03, -7.413288e-01, 1.080576e-02, -6.766392e+01
5.929728000000e-03, -6.362971e-01, 1.081651e-02, -6.977620e+01
5.940480000000e-03, -5.556913e-01, 1.082726e-02, -7.283577e+01
5.951232000000e-03, -4.995115e-01, 1.083802e-02, -7.610006e+01
5.961984000000e-03, -3.773816e-01, 1.084877e-02, -7.652825e+01
5.972736000000e-03, -2.198339e-01, 1.085952e-02, -7.347283e+01
5.983488000000e-03, -1.392281e-01, 1.087027e-02, -7.185448e+01
5.994240000000e-03, -2.564729e-02, 1.088102e-02, -7.412744e+01
6.004992000000e-03, 1.282364e-01, 1.089178e-02, -7.797032e+01
6.015744000000e-03, 2.625794e-01, 1.090253e-02, -7.081416e+01
6.026496000000e-03, 3.383000e-01, 1.091328e-02, -6.718398e+01
6.037248000000e-03, 4.421104e-01, 1.092403e-02, -6.539628e+01
6.048000000000e-03, 5.813386e-01, 1.093478e-02, -6.385133e+01
6.058752000000e-03, 6.521739e-01, 1.094554e-02, -6.326436e+01
6.069504000000e-03, 7.156815e-01, 1.095629e-02, -6.484692e+01
6.080256000000e-03, 7.914021e-01, 1.096704e-02, -6.978990e+01
6.091008000000e-03, 8.500245e-01, 1.097779e-02, -8.058018e+01
6.101760000000e-03, 8.475819e-01, 1.098854e-02, -7.992955e+01
6.112512000000e-03, 8.475819e-01, 1.099930e-02, -8.079193e+01
